# Bris star catalog source data.
#
# AUTOGENERATED by scripts/import_bsc.py from the Yale Bright Star
# Catalogue (BSC5) at https://cdsarc.cds.unistra.fr/ftp/V/50/.
# Do not hand-edit; rerun the importer to refresh.
#
# Format: tab-separated, one star per line, '#' starts a comment.
# Columns:
#   hr           Yale BSC number (primary key).
#   hip          Hipparcos number, 0 if not cross-referenced.
#   name         Conventional name, spaces replaced by '_'.
#   ra_deg       Right ascension in decimal degrees, J2000.0.
#   dec_deg      Declination in decimal degrees, J2000.0.
#   pm_ra_mas    Proper motion in RA, mas/yr (dα/dt × cos δ).
#   pm_dec_mas   Proper motion in declination, mas/yr.
#   parallax_mas Trigonometric parallax in milliarcseconds.
#   vmag         Apparent visual magnitude.
#   nav57        '*' if one of the 57 standard navigational stars.
#
# hr	hip	name	ra_deg	dec_deg	pm_ra_mas	pm_dec_mas	parallax_mas	vmag	nav57
5894	0	HR5894	237.673750	15.133611	-5.00	-41.00	0.00	5.20	
5895	0	36____Ser	237.815000	-3.090556	-87.00	-27.00	10.00	5.11	
5896	0	HR5896	237.910000	-14.133611	-26.00	-5.00	0.00	6.19	
5897	0	Bet_TrA	238.785417	-63.430556	-191.00	-398.00	83.00	2.85	
5898	0	HR5898	238.719167	-60.743333	-9.00	3.00	0.00	6.15	
5899	0	38Rho_Ser	237.816250	20.977778	-53.00	19.00	15.00	4.76	
5900	0	HR5900	238.884583	-60.177778	-52.00	-75.00	28.00	5.77	
5901	0	11Kap_CrB	237.807917	35.657500	-7.00	-347.00	34.00	4.82	
5902	0	45Lam_Lib	238.333750	-20.167222	-11.00	-23.00	0.00	5.03	
5903	0	16Zet_UMi	236.014583	77.794444	20.00	-1.00	16.00	4.32	
5904	0	2____Sco	238.402917	-25.327222	-16.00	-25.00	6.00	4.59	
5905	0	HR5905	239.025000	-60.482778	-34.00	-81.00	0.00	5.76	
5906	0	HR5906	238.474167	-24.533056	-24.00	-23.00	0.00	5.39	
5907	0	HR5907	238.482500	-23.978056	-15.00	-25.00	0.00	5.42	
5908	0	46The_Lib	238.456250	-16.729444	99.00	133.00	36.00	4.15	
5909	0	HR5909	238.234167	17.403611	-41.00	2.00	0.00	6.36	
5910	0	HR5910	238.625000	-27.338611	-25.00	-23.00	0.00	6.14	
5911	0	39____Ser	238.300417	13.196667	-151.00	-561.00	41.00	6.10	
5912	0	3____Sco	238.664583	-25.243611	-13.00	-22.00	0.00	5.87	
5913	0	HR5913	238.395417	16.075000	27.00	-20.00	0.00	6.09	
5914	0	1Chi_Her	238.168750	42.451667	440.00	632.00	56.00	4.62	
5915	0	47____Lib	238.751250	-19.383056	-16.00	-20.00	0.00	5.94	
5916	0	HR5916	238.876667	-31.083611	14.00	24.00	0.00	6.21	
5917	0	4____Sco	238.875417	-26.265833	-45.00	-21.00	0.00	5.62	
5918	0	HR5918	239.027083	-39.864167	-35.00	-18.00	0.00	6.03	
5919	0	40____Ser	238.667917	8.580278	2.00	2.00	0.00	6.29	
5920	0	HR5920	239.742083	-65.037778	-13.00	-19.00	0.00	5.75	
5921	0	HR5921	239.265833	-48.162222	-109.00	-95.00	0.00	6.31	
5922	0	HR5922	238.069167	55.826667	-23.00	57.00	0.00	5.81	
5923	0	HR5923	239.057917	-31.785833	36.00	1.00	0.00	6.29	
5924	0	HR5924	238.644167	20.310833	-82.00	43.00	23.00	5.44	
5925	0	Xi_1Lup	239.222917	-33.966389	18.00	-42.00	25.00	5.12	
5926	0	Xi_2Lup	239.225833	-33.964167	20.00	-39.00	25.00	5.62	
5927	0	HR5927	239.060000	-14.399444	31.00	-73.00	0.00	6.37	
5928	0	5Rho_Sco	239.221250	-29.214167	-13.00	-25.00	0.00	3.88	
5929	0	HR5929	239.338750	-36.185000	-18.00	-2.00	0.00	5.80	
5930	0	HR5930	239.139167	-14.829167	69.00	-27.00	0.00	6.13	
5931	0	HR5931	238.915833	18.620556	-14.00	-15.00	0.00	6.26	
5932	0	2____Her	238.657917	43.138611	-32.00	65.00	34.00	5.37	
5933	0	41Gam_Ser	239.113333	15.661667	312.00	-1281.00	69.00	3.85	
5934	0	HR5934	239.418333	-20.983056	-16.00	-18.00	0.00	5.85	
5935	0	HR5935	239.627917	-37.503056	-25.00	-2.00	0.00	6.31	
5936	0	12Lam_CrB	238.948333	37.946944	31.00	83.00	44.00	5.45	
5937	0	HR5937	239.975000	-54.021111	-23.00	-17.00	0.00	6.10	
5938	0	4____Her	238.877500	42.566111	-25.00	15.00	0.00	5.75	
5939	0	HR5939	240.294583	-63.776667	-9.00	-3.00	0.00	6.41	
5940	0	Phi_Ser	239.310833	14.414444	-121.00	87.00	0.00	5.54	
5941	0	48____Lib	239.547500	-14.279444	-12.00	-15.00	0.00	4.88	
5942	0	HR5942	239.645000	-24.831389	-14.00	-18.00	0.00	5.43	
5943	0	HR5943	239.876250	-41.744444	-40.00	-18.00	19.00	4.99	
5944	0	6Pi__Sco	239.712917	-26.114167	-11.00	-26.00	10.00	2.89	
5945	0	HR5945	239.991667	-40.652778	21.00	8.00	0.00	6.49	
5946	0	HR5946	240.276667	-54.577778	-43.00	-39.00	0.00	6.13	
5947	0	13Eps_CrB	239.397083	26.877778	-76.00	-61.00	24.00	4.15	
5948	0	Eta_Lup	240.030417	-38.396944	-22.00	-32.00	8.00	3.41	
5949	0	HR5949	238.957083	58.911667	-24.00	22.00	0.00	6.31	
5950	0	HR5950	239.374583	39.695278	-63.00	60.00	0.00	6.31	
5951	0	HR5951	240.718333	-62.541667	-42.00	-23.00	0.00	6.25	
5952	0	HR5952	240.223750	-40.435278	14.00	37.00	0.00	6.21	
5953	0	7Del_Sco	240.083333	-22.621667	-12.00	-22.00	0.00	2.32	*
5954	0	49____Lib	240.081667	-16.533333	-630.00	-394.00	35.00	5.47	
5955	0	HR5955	241.482500	-72.400833	-37.00	69.00	0.00	5.70	
5956	0	HR5956	240.331250	-31.889444	10.00	-4.00	0.00	6.33	
5957	0	HR5957	239.740417	36.643889	22.00	29.00	0.00	5.62	
5958	0	HR5958	239.875833	25.920278	-5.00	13.00	0.00	2.00	
5959	0	50____Lib	240.198333	-8.411389	-14.00	-13.00	0.00	5.55	
5960	0	HR5960	239.447500	54.749722	-150.00	110.00	22.00	4.95	
5961	0	Iot1Nor	240.882917	-57.775278	-124.00	-85.00	23.00	4.63	
5962	0	Eta_Nor	240.803750	-49.229722	43.00	10.00	22.00	4.65	
5963	0	HR5963	240.212917	4.427500	-41.00	75.00	0.00	5.83	
5964	0	HR5964	239.768333	49.881111	23.00	-41.00	0.00	6.05	
5965	0	HR5965	240.664167	-29.135833	36.00	-13.00	0.00	6.03	
5966	0	5____Her	240.309583	17.818333	-48.00	157.00	-7.00	5.12	
5967	0	HR5967	240.850833	-38.602500	-16.00	-27.00	0.00	4.89	
5968	0	15Rho_CrB	240.261250	33.303611	-192.00	-766.00	40.00	5.41	
5969	0	HR5969	240.835833	-25.865278	-71.00	-38.00	32.00	5.00	
5970	0	HR5970	240.892917	-32.000556	-44.00	-28.00	0.00	6.01	
5971	0	14Iot_CrB	240.360833	29.851111	-39.00	-9.00	10.00	4.99	
5972	0	44Pi__Ser	240.573750	22.804444	2.00	28.00	12.00	4.83	
5973	0	HR5973	240.977917	-24.726389	1.00	9.00	0.00	6.21	
5974	0	HR5974	241.074167	-33.214444	-31.00	-55.00	0.00	6.10	
5975	0	HR5975	241.152917	-37.863056	-137.00	-117.00	0.00	5.90	
5976	0	43____Ser	240.940417	4.986667	-41.00	12.00	0.00	6.08	
5977	0	Xi__Sco	241.092083	-11.373056	-60.00	-29.00	48.00	5.07	
5978	0	Xi__Sco	241.092083	-11.373056	-60.00	-29.00	48.00	4.77	
5979	0	HR5979	241.850000	-56.191389	-3.00	-11.00	0.00	6.16	
5980	0	Del_Nor	241.622500	-45.173333	2.00	28.00	35.00	4.72	
5981	0	HR5981	240.522917	52.915833	-2.00	-34.00	0.00	5.93	
5982	0	6Ups_Her	240.699583	46.036667	59.00	-58.00	0.00	4.76	
5983	0	HR5983	240.830833	36.631667	10.00	-17.00	0.00	5.83	
5984	0	8Bet1Sco	241.359167	-19.805556	-6.00	-19.00	9.00	2.62	
5985	0	8Bet2Sco	241.360417	-19.801944	-19.00	-20.00	0.00	4.92	
5986	0	13The_Dra	240.472083	58.565278	-320.00	335.00	51.00	4.01	
5987	0	The_Lup	241.647917	-36.802222	-17.00	-29.00	0.00	4.23	
5988	0	HR5988	241.526250	-23.606389	-13.00	-28.00	0.00	5.92	
5989	0	HR5989	241.435417	-6.291667	37.00	-8.00	12.00	6.53	
5990	0	HR5990	241.499167	-6.139444	-30.00	4.00	0.00	6.41	
5991	0	HR5991	241.818333	-36.755556	66.00	-43.00	0.00	5.73	
5992	0	HR5992	241.407500	8.096111	-9.00	-2.00	0.00	6.29	
5993	0	9Ome1Sco	241.701667	-20.669167	-9.00	-21.00	0.00	3.96	
5994	0	Iot2Nor	242.327500	-57.934444	-13.00	-63.00	0.00	5.57	
5995	0	HR5995	240.788750	59.410833	-23.00	-22.00	0.00	6.19	
5996	0	HR5996	241.764167	-14.070833	-258.00	24.00	0.00	6.32	
5997	0	10Ome2Sco	241.851250	-20.868611	41.00	-38.00	21.00	4.32	
5998	0	HR5998	241.966250	-24.461944	-11.00	-7.00	0.00	6.33	
5999	0	HR5999	242.142500	-39.105278	-19.00	-31.00	0.00	7.05	
6000	0	HR6000	242.143333	-39.093056	-27.00	-35.00	0.00	6.65	
6001	0	HR6001	242.031667	-26.326667	108.00	-3.00	0.00	5.38	
6002	0	11____Sco	241.901667	-12.745556	-45.00	-29.00	0.00	5.78	
6003	0	HR6003	242.182083	-23.685556	-9.00	-25.00	0.00	5.88	
6004	0	45____Ser	241.906250	9.891667	-21.00	-4.00	0.00	5.63	
6005	0	HR6005	241.842500	21.822500	-13.00	-41.00	0.00	6.14	
6006	0	HR6006	242.382083	-32.649722	-26.00	-53.00	0.00	6.19	
6007	0	HR6007	242.469167	-33.545833	-23.00	-42.00	0.00	5.54	
6008	0	7Kap_Her	242.018750	17.046944	-32.00	-7.00	2.00	5.00	
6009	0	7Kap_Her	242.020417	17.054444	-31.00	-28.00	2.00	6.25	
6010	0	47____Ser	242.116667	8.534167	-17.00	-10.00	0.00	5.73	
6011	0	HR6011	242.245417	3.454444	-28.00	16.00	0.00	5.91	
6012	0	HR6012	242.480000	-18.340833	-84.00	-76.00	0.00	6.47	
6013	0	8____Her	242.194167	17.205833	-21.00	-26.00	0.00	6.14	
6014	0	HR6014	242.296667	6.378889	236.00	-738.00	30.00	5.97	
6015	0	HR6015	242.823750	-41.119722	-77.00	-127.00	0.00	5.86	
6016	0	HR6016	242.460417	-3.466944	-30.00	-7.00	8.00	5.37	
6017	0	HR6017	242.758333	-29.416389	-93.00	-87.00	25.00	5.13	
6018	0	16Tau_CrB	242.242917	36.490833	-53.00	333.00	31.00	4.76	
6019	0	Zet_Nor	243.344167	-55.540833	-105.00	-43.00	0.00	5.81	
6020	0	Del1Aps	245.086667	-78.695833	-14.00	-35.00	20.00	4.68	
6021	0	Del2Aps	245.111667	-78.667222	-7.00	-25.00	20.00	5.27	
6022	0	HR6022	243.320000	-53.671667	-17.00	-16.00	0.00	5.83	
6023	0	11Phi_Her	242.192500	44.935000	-25.00	38.00	20.00	4.26	
6024	0	Kap_Nor	243.369583	-54.630556	-2.00	-24.00	22.00	4.94	
6025	0	HR6025	241.582083	67.810278	-35.00	66.00	10.00	5.44	
6026	0	14Nu__Sco	242.994167	-19.449722	-10.00	-9.00	30.00	6.30	
6027	0	14Nu__Sco	242.998750	-19.460556	-10.00	-23.00	30.00	4.01	
6028	0	13____Sco	243.075833	-27.926389	-13.00	-25.00	0.00	4.59	
6029	0	12____Sco	243.066250	-28.417500	-32.00	-43.00	21.00	5.67	
6030	0	Del_TrA	243.859583	-63.685556	2.00	-11.00	29.00	3.85	
6031	0	15Psi_Sco	243.000000	-10.064167	-1.00	-14.00	20.00	4.94	
6032	0	HR6032	242.873750	9.712500	14.00	-5.00	0.00	6.53	
6033	0	16____Sco	243.030417	-8.547500	42.00	3.00	-9.00	5.43	
6034	0	HR6034	240.880417	76.793611	-21.00	16.00	0.00	5.56	
6035	0	HR6035	242.869583	16.665556	3.00	4.00	0.00	6.08	
6036	0	HR6036	242.262083	57.937778	-24.00	22.00	0.00	6.33	
6037	0	HR6037	244.272917	-67.941389	-46.00	-94.00	0.00	5.75	
6038	0	HR6038	242.358333	55.828889	-33.00	25.00	0.00	6.49	
6039	0	10____Her	242.908333	23.494722	-29.00	-12.00	0.00	5.70	
6040	0	HR6040	243.957083	-57.912222	-22.00	-48.00	0.00	5.63	
6041	0	HR6041	243.235417	-4.220833	-32.00	-15.00	0.00	6.25	
6042	0	HR6042	243.440417	-24.421944	13.00	-13.00	0.00	6.41	
6043	0	HR6043	242.915417	33.342500	15.00	10.00	9.00	6.29	
6044	0	HR6044	243.592917	-33.011389	-15.00	-34.00	0.00	5.92	
6045	0	The_Nor	243.813750	-47.372222	-32.00	-51.00	0.00	5.14	
6046	0	HR6046	242.950000	36.425000	-11.00	-36.00	0.00	5.63	
6047	0	9____Her	243.314167	5.021111	40.00	-7.00	14.00	5.48	
6048	0	17Chi_Sco	243.462083	-11.837500	-10.00	-6.00	29.00	5.22	
6049	0	HR6049	243.850000	-42.899722	-26.00	-9.00	0.00	6.14	
6050	0	HR6050	242.948333	42.374444	-6.00	27.00	0.00	5.87	
6051	0	HR6051	243.620000	-21.107500	-27.00	-26.00	0.00	6.41	
6052	0	HR6052	243.188750	26.670833	49.00	-25.00	12.00	6.50	
6053	0	HR6053	243.662917	-18.535278	-106.00	-109.00	0.00	6.32	
6054	0	HR6054	243.723333	-25.476944	7.00	-19.00	0.00	6.05	
6055	0	HR6055	244.179583	-53.811111	-6.00	4.00	20.00	5.44	
6056	0	1Del_Oph	243.586250	-3.694444	-44.00	-143.00	34.00	2.74	
6057	0	HR6057	243.556250	5.901944	29.00	-12.00	0.00	6.31	
6058	0	Gam1Nor	244.253750	-50.068333	-5.00	-4.00	-1.00	4.99	
6059	0	HR6059	244.337083	-53.086667	-59.00	-58.00	0.00	6.33	
6060	0	18____Sco	243.905417	-8.369444	234.00	-501.00	62.00	5.50	
6061	0	HR6061	243.964583	-14.849167	9.00	4.00	0.00	6.09	
6062	0	HR6062	244.716250	-57.899722	0.00	-1.00	0.00	6.49	
6063	0	17Sig_CrB	243.670000	33.858611	-271.00	-79.00	45.00	5.64	
6064	0	17Sig_CrB	243.670000	33.858333	-271.00	-79.00	45.00	6.66	
6065	0	16____Her	243.869583	18.808333	-64.00	-77.00	10.00	5.69	
6066	0	HR6066	244.245000	-21.303889	-15.00	-16.00	0.00	6.61	
6067	0	HR6067	244.230417	-3.953333	40.00	9.00	0.00	6.18	
6068	0	HR6068	243.947500	27.422222	-29.00	-33.00	0.00	6.14	
6069	0	HR6069	243.104583	67.144167	-23.00	-43.00	0.00	6.21	
6070	0	HR6070	244.574583	-28.613889	-28.00	-99.00	31.00	4.78	
6071	0	Lam_Nor	244.823750	-42.673889	16.00	-11.00	0.00	5.45	
6072	0	Gam2Nor	244.960000	-50.155556	-155.00	-53.00	44.00	4.02	
6073	0	HR6073	245.105000	-55.140000	19.00	-21.00	0.00	5.77	
6074	0	18Ups_CrB	244.186667	29.150278	23.00	-16.00	0.00	5.78	
6075	0	2Eps_Oph	244.580417	-4.692500	85.00	41.00	43.00	3.24	
6076	0	HR6076	244.782083	-20.217778	11.00	-5.00	0.00	6.29	
6077	0	HR6077	244.886250	-30.906667	85.00	23.00	30.00	5.49	
6078	0	HR6078	244.751667	-14.872500	-28.00	15.00	0.00	5.94	
6079	0	19____UMi	242.706250	75.877500	-1.00	13.00	0.00	5.48	
6080	0	HR6080	245.135833	-39.430833	-12.00	-64.00	0.00	6.12	
6081	0	19Omi_Sco	245.159167	-24.169444	-3.00	-23.00	5.00	4.55	
6082	0	20____UMi	243.134167	75.210556	-41.00	34.00	0.00	6.39	
6083	0	HR6083	245.616667	-49.572222	-11.00	-24.00	0.00	5.33	
6084	0	20Sig_Sco	245.297083	-25.592778	-10.00	-21.00	0.00	2.89	
6085	0	HR6085	245.620417	-43.912222	-27.00	-14.00	0.00	5.88	
6086	0	HR6086	244.313750	59.755000	7.00	28.00	0.00	5.40	
6087	0	HR6087	245.017917	21.132500	-17.00	-50.00	0.00	6.05	
6088	0	HR6088	243.639583	73.395000	-5.00	40.00	0.00	5.98	
6089	0	HR6089	246.341667	-63.124722	-27.00	23.00	0.00	6.15	
6090	0	HR6090	244.796667	49.038056	-23.00	33.00	0.00	5.91	
6091	0	HR6091	244.979583	39.708611	-132.00	4.00	43.00	5.46	
6092	0	22Tau_Her	244.935000	46.313333	-11.00	40.00	30.00	3.89	
6093	0	50Sig_Ser	245.518333	1.029167	-155.00	50.00	43.00	4.82	
6094	0	HR6094	246.005417	-39.193056	75.00	1.00	54.00	5.40	
6095	0	20Gam_Her	245.480000	19.153056	-47.00	43.00	24.00	3.75	
6096	0	HR6096	245.662083	-2.079722	-13.00	3.00	0.00	6.23	
6097	0	HR6097	245.986250	-33.199444	-16.00	-31.00	9.00	6.47	
6098	0	Zet_TrA	247.117083	-70.084444	196.00	108.00	94.00	4.91	
6099	0	HR6099	246.225833	-45.349167	24.00	-1.00	0.00	6.33	
6100	0	HR6100	246.132083	-37.565833	-20.00	-24.00	0.00	5.42	
6101	0	HR6101	244.539167	68.554444	-44.00	47.00	-4.00	6.41	
6102	0	Gam_Aps	248.362500	-78.897222	-131.00	-76.00	56.00	3.89	
6103	0	19Xi__CrB	245.524167	30.891944	-96.00	109.00	16.00	4.85	
6104	0	4Psi_Oph	246.025833	-20.037500	-27.00	-47.00	-2.00	4.50	
6105	0	HR6105	246.165000	-29.703333	63.00	-102.00	36.00	6.63	
6106	0	HR6106	246.165417	-29.704722	66.00	-80.00	36.00	5.84	
6107	0	20Nu_1CrB	245.589167	33.799167	7.00	-37.00	3.00	5.20	
6108	0	21Nu_2CrB	245.621667	33.703611	-7.00	59.00	21.00	5.39	
6109	0	Iot_TrA	246.988750	-64.058056	46.00	27.00	29.00	5.27	
6110	0	HR6110	245.735417	32.333056	23.00	-7.00	0.00	6.40	
6111	0	21____Her	246.045000	6.948056	3.00	14.00	0.00	5.85	
6112	0	5Rho_Oph	246.396667	-23.447222	2.00	-18.00	13.00	5.02	
6113	0	5Rho_Oph	246.396250	-23.446111	-7.00	-17.00	13.00	5.92	
6114	0	HR6114	247.063333	-58.599722	-21.00	-38.00	0.00	5.69	
6115	0	Eps_Nor	246.796250	-47.555000	-5.00	-30.00	0.00	4.47	
6116	0	21Eta_UMi	244.376250	75.755278	-85.00	252.00	43.00	4.95	
6117	0	24Ome_Her	246.354167	14.033333	44.00	-59.00	41.00	4.57	
6118	0	7Chi_Oph	246.755833	-18.456389	-2.00	-22.00	0.00	4.42	
6119	0	HR6119	246.448750	18.892500	22.00	-3.00	10.00	6.70	
6120	0	HR6120	247.437500	-57.755833	-18.00	15.00	0.00	6.06	
6121	0	HR6121	246.547917	11.407500	-31.00	14.00	0.00	6.11	
6122	0	HR6122	247.061250	-37.179444	33.00	-8.00	0.00	5.79	
6123	0	25____Her	246.350833	37.393889	6.00	-12.00	0.00	5.54	
6124	0	HR6124	246.708750	2.347500	23.00	-27.00	0.00	6.07	
6125	0	HR6125	247.705833	-61.633611	-13.00	-13.00	6.00	5.20	
6126	0	HR6126	245.452917	69.109444	-19.00	-4.00	9.00	5.25	
6127	0	HR6127	246.105417	55.205000	12.00	23.00	0.00	5.74	
6128	0	HR6128	246.931250	-7.598056	14.00	-155.00	8.00	5.23	
6129	0	3Ups_Oph	246.950417	-8.371667	-87.00	21.00	28.00	4.63	
6130	0	HR6130	245.945833	61.696667	-37.00	34.00	3.00	5.67	
6131	0	HR6131	247.426250	-46.243333	-1.00	-5.00	0.00	5.35	
6132	0	14Eta_Dra	245.997917	61.514167	-17.00	61.00	51.00	2.74	
6133	0	HR6133	258.997083	-87.566389	-119.00	-155.00	0.00	6.57	
6134	0	21Alp_Sco	247.351667	-26.431944	-10.00	-20.00	24.00	0.96	*
6135	0	HR6135	248.580417	-70.988056	-17.00	-13.00	0.00	5.50	
6136	0	HR6136	247.141667	0.665000	4.00	-67.00	6.00	5.39	
6137	0	HR6137	247.203750	-8.128889	-58.00	-73.00	0.00	6.48	
6138	0	HR6138	251.473333	-83.238889	9.00	13.00	0.00	6.57	
6139	0	HR6139	255.243750	-86.364444	5.00	-1.00	0.00	6.04	
6140	0	HR6140	247.445417	-14.550833	37.00	14.00	0.00	5.68	
6141	0	22____Sco	247.551667	-25.115000	-8.00	-22.00	0.00	4.79	
6142	0	HR6142	247.923750	-41.816944	-16.00	0.00	0.00	5.33	
6143	0	HR6143	247.845417	-34.704444	-9.00	-17.00	0.00	4.23	
6144	0	HR6144	247.624583	-7.515000	-15.00	-11.00	0.00	6.50	
6145	0	HR6145	247.845000	-26.537778	-29.00	-34.00	0.00	6.10	
6146	0	30____Her	247.160417	41.881667	30.00	-9.00	18.00	5.04	
6147	0	8Phi_Oph	247.784583	-16.612778	-51.00	-35.00	14.00	4.28	
6148	0	27Bet_Her	247.555000	21.489722	-98.00	-15.00	24.00	2.77	
6149	0	10Lam_Oph	247.728333	1.983889	-27.00	-73.00	10.00	3.82	
6150	0	HR6150	247.180833	51.407778	34.00	6.00	0.00	6.29	
6151	0	The_TrA	248.936667	-65.495278	32.00	-29.00	14.00	5.52	
6152	0	HR6152	247.640000	20.479167	-78.00	-63.00	0.00	5.25	
6153	0	9Ome_Oph	248.034167	-21.466389	28.00	39.00	28.00	4.45	
6154	0	HR6154	247.805833	22.195278	-12.00	3.00	0.00	5.76	
6155	0	Mu__Nor	248.520833	-44.045278	5.00	-4.00	0.00	4.94	
6156	0	34____Her	247.525000	48.960833	-48.00	-62.00	0.00	6.45	
6157	0	HR6157	247.761667	35.225000	-8.00	-16.00	0.00	6.25	
6158	0	28____Her	248.148750	5.521111	15.00	1.00	0.00	5.63	
6159	0	29____Her	248.151250	11.488056	-180.00	-78.00	-12.00	4.84	
6160	0	HR6160	248.782917	-45.244722	-22.00	-73.00	0.00	6.46	
6161	0	15____Dra	246.995833	68.768056	-25.00	36.00	14.00	5.00	
6162	0	HR6162	247.947083	45.598333	-7.00	43.00	22.00	5.65	
6163	0	Bet_Aps	250.769167	-77.517500	-287.00	-350.00	34.00	4.24	
6164	0	HR6164	249.093750	-42.858889	-6.00	-9.00	0.00	5.47	
6165	0	23Tau_Sco	248.970833	-28.216111	-8.00	-22.00	20.00	2.82	
6166	0	HR6166	249.093750	-35.255556	22.00	0.00	22.00	4.16	
6167	0	HR6167	249.719583	-60.990278	-5.00	-23.00	0.00	6.18	
6168	0	35Sig_Her	248.525833	42.436944	-11.00	46.00	10.00	4.20	
6169	0	HR6169	248.859583	17.057222	-7.00	-4.00	0.00	6.41	
6170	0	HR6170	248.107083	60.823333	22.00	-10.00	0.00	5.94	
6171	0	12____Oph	249.089583	-2.324722	458.00	-310.00	93.00	5.75	
6172	0	Eta1TrA	250.347083	-68.296111	-6.00	-12.00	0.00	5.91	
6173	0	HR6173	246.429583	78.963889	-115.00	108.00	28.00	5.56	
6174	0	HR6174	249.609167	-43.398611	-22.00	-27.00	0.00	5.83	
6175	0	13Zet_Oph	249.289583	-10.567222	14.00	26.00	3.00	2.56	
6176	0	HR6176	249.179167	15.498056	-9.00	-8.00	0.00	6.30	
6177	0	HR6177	250.210417	-60.446111	51.00	-70.00	0.00	6.18	
6178	0	HR6178	249.771667	-37.217500	-12.00	-47.00	0.00	5.91	
6179	0	HR6179	249.506667	-6.538056	-7.00	-8.00	0.00	6.09	
6180	0	HR6180	247.867083	72.611944	-43.00	41.00	11.00	6.30	
6181	0	HR6181	249.450000	13.686944	-35.00	-63.00	0.00	6.31	
6182	0	HR6182	250.842083	-67.432500	12.00	-37.00	0.00	6.03	
6183	0	HR6183	249.046667	46.613333	-11.00	4.00	0.00	5.79	
6184	0	16____Dra	249.047917	52.900278	-9.00	33.00	10.00	5.53	
6185	0	17____Dra	249.057083	52.924444	-9.00	27.00	10.00	5.08	
6186	0	17____Dra	249.058750	52.924167	-9.00	27.00	10.00	6.53	
6187	0	HR6187	250.334583	-48.763056	-8.00	-3.00	7.00	5.65	
6188	0	HR6188	250.417500	-49.651667	-1.00	-7.00	0.00	5.65	
6189	0	HR6189	249.912917	-9.554444	7.00	-145.00	0.00	6.35	
6190	0	HR6190	250.143750	-20.408611	12.00	34.00	0.00	6.26	
6191	0	HR6191	247.661667	77.446667	-104.00	276.00	17.00	6.34	
6192	0	HR6192	250.439583	-33.146389	-59.00	-83.00	0.00	5.87	
6193	0	HR6193	250.400833	-24.468056	-49.00	-8.00	0.00	6.09	
6194	0	36____Her	250.146250	4.207222	-2.00	-11.00	1.00	6.93	
6195	0	37____Her	250.161250	4.219722	-1.00	-13.00	1.00	5.77	
6196	0	HR6196	250.393333	-17.742222	-20.00	-1.00	47.00	4.96	
6197	0	HR6197	250.764167	-46.070556	-15.00	-18.00	0.00	6.23	
6198	0	HR6198	249.229167	63.072778	4.00	-87.00	0.00	6.16	
6199	0	HR6199	249.501667	56.015556	0.00	66.00	15.00	5.29	
6200	0	42____Her	249.687083	48.928333	-47.00	31.00	17.00	4.90	
6201	0	HR6201	250.297917	-1.000556	6.00	-15.00	0.00	6.24	
6202	0	HR6202	250.473750	-19.924444	22.00	41.00	0.00	5.57	
6203	0	HR6203	250.214167	12.395000	-26.00	-10.00	0.00	6.08	
6204	0	HR6204	251.666667	-67.109722	-14.00	-15.00	5.00	5.13	
6205	0	14____Oph	250.427083	1.181111	-97.00	51.00	30.00	5.74	
6206	0	HR6206	250.939583	-41.118889	-46.00	-16.00	0.00	6.20	
6207	0	HR6207	251.165833	-53.152500	-9.00	-18.00	0.00	5.96	
6208	0	HR6208	250.252500	24.858611	-34.00	0.00	0.00	6.06	
6209	0	HR6209	250.974583	-41.113056	-26.00	-13.00	0.00	6.12	
6210	0	HR6210	250.948333	-38.156667	-9.00	-49.00	0.00	6.05	
6211	0	HR6211	250.911250	-32.106111	-2.00	-23.00	0.00	6.46	
6212	0	40Zet_Her	250.321667	31.603056	-470.00	394.00	102.00	2.81	
6213	0	39____Her	250.402917	26.916944	2.00	-44.00	0.00	5.92	
6214	0	HR6214	251.177500	-40.839722	-10.00	-24.00	0.00	5.71	
6215	0	HR6215	251.588333	-58.503611	-8.00	-16.00	0.00	5.74	
6216	0	HR6216	251.072083	-27.456111	-19.00	-7.00	12.00	6.58	
6217	0	Alp_TrA	252.166250	-69.027778	14.00	-34.00	31.00	1.92	*
6218	0	HR6218	251.250833	-28.509722	-28.00	1.00	0.00	6.02	
6219	0	HR6219	251.831250	-58.341389	-19.00	-20.00	0.00	5.58	
6220	0	44Eta_Her	250.724167	38.922222	37.00	-83.00	34.00	3.53	
6221	0	HR6221	251.699167	-39.377222	-32.00	-34.00	0.00	5.48	
6222	0	HR6222	250.965417	34.038889	-71.00	58.00	0.00	5.99	
6223	0	18____Dra	250.229583	64.589167	1.00	-13.00	9.00	4.83	
6224	0	16____Oph	251.373750	1.020278	2.00	13.00	0.00	6.03	
6225	0	25____Sco	251.713750	-25.528611	-5.00	-14.00	0.00	6.71	
6226	0	HR6226	250.743333	55.690278	49.00	85.00	0.00	6.16	
6227	0	HR6227	251.343750	15.745278	27.00	-43.00	23.00	5.56	
6228	0	43____Her	251.457917	8.582500	0.00	15.00	10.00	5.15	
6229	0	Eta_Ara	252.446250	-59.041389	38.00	-28.00	25.00	3.76	
6230	0	HR6230	251.298750	43.217222	-15.00	-45.00	0.00	6.05	
6231	0	HR6231	253.072500	-67.681944	-73.00	-64.00	0.00	6.32	
